date,day_of_week,pair,orb_time_gmt,orb_time_ist,entry_mode,rr_ratio,expected_wr,direction,orb_high,orb_low,orb_range_pips,entry_time,entry_price,sl_price,tp_price,risk_pips,result,pnl_pips,exit_time,exit_price,exit_reason
2025-12-19,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.37873,1.37796,7.7,2025-12-19 16:15:00,1.37768,1.37893,1.37456,12.5,LOSS,-12.5,2025-12-19 20:15:00,1.37893,SL Hit
2025-12-22,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.37458,1.37395,6.3,2025-12-22 17:30:00,1.37387,1.37478,1.37114,9.1,LOSS,-9.1,2025-12-22 19:45:00,1.37478,SL Hit
2025-12-24,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.34992,1.34913,7.9,2025-12-24 15:10:00,1.35011,1.34893,1.35365,11.8,WIN,1.0,2025-12-24 21:55:00,1.35021,EOD Close
2025-12-26,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.36634,1.36541,9.3,2025-12-26 16:15:00,1.36696,1.36521,1.37133,17.5,WIN,2.4,2025-12-26 21:45:00,1.3672,EOD Close
2025-12-29,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.36788,1.36691,9.7,2025-12-29 16:00:00,1.36681,1.36808,1.363,12.7,LOSS,-12.7,2025-12-29 16:30:00,1.36808,SL Hit
2025-12-31,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.34333,1.34189,14.4,2025-12-31 15:05:00,1.34151,1.34353,1.33545,20.2,LOSS,-20.2,2025-12-31 15:50:00,1.34353,SL Hit
2026-01-02,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.3733,1.37229,10.1,2026-01-02 16:45:00,1.37381,1.37209,1.37811,17.2,LOSS,-7.4,2026-01-02 21:45:00,1.37307,EOD Close
2026-01-05,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.37541,1.37447,9.4,2026-01-05 16:15:00,1.37544,1.37427,1.37895,11.7,WIN,18.5,2026-01-05 23:45:00,1.37729,EOD Close
2026-01-07,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.3501,1.34846,16.4,2026-01-07 15:10:00,1.34824,1.3503,1.34206,20.6,WIN,24.3,2026-01-07 23:55:00,1.34581,EOD Close
2026-01-08,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.38696,1.38657,3.9,2026-01-08 11:45:00,1.38655,1.38716,1.38533,6.1,WIN,12.2,2026-01-08 13:15:00,1.38533,TP Hit
2026-01-08,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.16779,1.16749,3.0,2026-01-08 12:00:00,1.16721,1.16799,1.16565,7.8,WIN,15.6,2026-01-08 14:15:00,1.16565,TP Hit
2026-01-08,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,SHORT,1.3464,1.34608,3.2,2026-01-08 04:00:00,1.34606,1.3466,1.34498,5.4,WIN,10.8,2026-01-08 07:30:00,1.34498,TP Hit
2026-01-09,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.38899,1.38806,9.3,2026-01-09 16:15:00,1.38953,1.38786,1.3937,16.7,WIN,18.3,2026-01-09 21:45:00,1.39136,EOD Close
2026-01-12,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.38737,1.38684,5.3,2026-01-12 16:45:00,1.38763,1.38664,1.3906,9.9,LOSS,-0.3,2026-01-12 23:45:00,1.3876,EOD Close
2026-01-14,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.34556,1.34505,5.1,2026-01-14 15:05:00,1.34563,1.34485,1.34797,7.8,LOSS,-7.8,2026-01-14 15:30:00,1.34485,SL Hit
2026-01-15,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.39017,1.38979,3.8,2026-01-15 12:45:00,1.39019,1.38959,1.39139,6.0,WIN,12.0,2026-01-15 14:00:00,1.39139,TP Hit
2026-01-15,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.16361,1.1632,4.1,2026-01-15 11:45:00,1.16306,1.16381,1.16156,7.5,WIN,15.0,2026-01-15 13:30:00,1.16156,TP Hit
2026-01-15,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,SHORT,1.34296,1.34274,2.2,2026-01-15 03:50:00,1.34257,1.34316,1.34139,5.9,LOSS,-5.9,2026-01-15 06:20:00,1.34316,SL Hit
2026-01-16,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.39141,1.39027,11.4,2026-01-16 16:45:00,1.39208,1.39007,1.39711,20.1,LOSS,-6.3,2026-01-16 21:45:00,1.39145,EOD Close
2026-01-19,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.38714,1.38619,9.5,2026-01-19 16:00:00,1.38613,1.38734,1.3825,12.1,LOSS,-12.1,2026-01-19 23:15:00,1.38734,SL Hit
2026-01-21,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.34588,1.34496,9.2,2026-01-21 15:15:00,1.344,1.34608,1.33776,20.8,WIN,22.3,2026-01-21 23:55:00,1.34177,EOD Close
2026-01-22,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.38289,1.38217,7.2,2026-01-22 12:00:00,1.38198,1.38309,1.37976,11.1,WIN,22.2,2026-01-22 14:30:00,1.37976,TP Hit
2026-01-22,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.17023,1.16962,6.1,2026-01-22 12:00:00,1.17035,1.16942,1.17221,9.3,WIN,18.6,2026-01-22 14:30:00,1.1722099999999998,TP Hit
2026-01-23,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.37438,1.37337,10.1,2026-01-23 16:15:00,1.37325,1.37458,1.36993,13.3,WIN,33.2,2026-01-23 20:00:00,1.3699250000000005,TP Hit
2026-01-26,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.36954,1.36785,16.9,2026-01-26 17:00:00,1.37002,1.36765,1.37713,23.7,WIN,13.7,2026-01-26 23:45:00,1.37139,EOD Close
2026-01-28,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.3799,1.37857,13.3,2026-01-28 15:05:00,1.37593,1.3801,1.36342,41.7,LOSS,-41.7,2026-01-28 20:40:00,1.3800999999999999,SL Hit
2026-01-29,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.35576,1.35519,5.7,2026-01-29 11:45:00,1.35486,1.35596,1.35266,11.0,WIN,22.0,2026-01-29 12:45:00,1.3526599999999998,TP Hit
2026-01-29,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.19503,1.19451,5.2,2026-01-29 12:15:00,1.19512,1.19431,1.19674,8.1,WIN,16.2,2026-01-29 13:00:00,1.19674,TP Hit
2026-01-29,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,LONG,1.3826,1.38238,2.2,2026-01-29 03:50:00,1.38277,1.38218,1.38395,5.9,WIN,11.8,2026-01-29 04:50:00,1.3839500000000002,TP Hit
2026-01-30,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.35573,1.3541,16.3,2026-01-30 16:15:00,1.35633,1.3539,1.3624,24.3,WIN,54.4,2026-01-30 21:45:00,1.36177,EOD Close
